numero_titulo,tipo_credor,serie,n,id_cliente,tipo_pagamento,data_emissao,vencimento,data_pagamento,valor_titulo,instituicao,situacao_titulo,codigo_credito,descricao_credito,codigo_debito,descricao_debito,data_hora_lancamento
55957,1,100,1,2419,8,2025-12-02 00:00:00.000,2026-03-02 00:00:00.000,1753-01-01 00:00:00.000,"1353,34",2,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  2 2025 12:00AM13:50
55958,1,100,1,245,2,2025-12-03 00:00:00.000,2026-04-02 00:00:00.000,1753-01-01 00:00:00.000,750,237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  3 2025 12:00AM13:28
55959,1,100,1,5865,1,2025-12-03 00:00:00.000,2026-01-08 00:00:00.000,1753-01-01 00:00:00.000,"8033,69",2,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  3 2025 12:00AM14:08
55964,1,100,1,5865,1,2025-12-05 00:00:00.000,2026-01-08 00:00:00.000,1753-01-01 00:00:00.000,"2069,78",2,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM07:25
55965,1,100,1,4679,2,2025-12-05 00:00:00.000,2026-01-02 00:00:00.000,1753-01-01 00:00:00.000,"816,43",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:00
55965,1,100,2,4679,2,2025-12-05 00:00:00.000,2026-01-16 00:00:00.000,1753-01-01 00:00:00.000,"683,2",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:00
55966,1,100,1,394,2,2025-12-05 00:00:00.000,2026-01-02 00:00:00.000,1753-01-01 00:00:00.000,"734,67",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:00
55966,1,100,2,394,2,2025-12-05 00:00:00.000,2026-01-30 00:00:00.000,1753-01-01 00:00:00.000,"614,79",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:00
55967,1,100,1,2240,2,2025-12-05 00:00:00.000,2026-01-05 00:00:00.000,1753-01-01 00:00:00.000,"925,47",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:02
55967,1,100,2,2240,2,2025-12-05 00:00:00.000,2026-01-19 00:00:00.000,1753-01-01 00:00:00.000,"716,03",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:02
55967,1,100,3,2240,2,2025-12-05 00:00:00.000,2026-02-03 00:00:00.000,1753-01-01 00:00:00.000,"716,02",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:02
55968,1,100,1,1033,2,2025-12-05 00:00:00.000,2026-02-03 00:00:00.000,1753-01-01 00:00:00.000,"9622,93",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:06
55968,1,100,2,1033,2,2025-12-05 00:00:00.000,2026-03-05 00:00:00.000,1753-01-01 00:00:00.000,"7445,18",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:06
55968,1,100,3,1033,2,2025-12-05 00:00:00.000,2026-04-06 00:00:00.000,1753-01-01 00:00:00.000,"7445,18",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:06
55969,1,100,1,5853,8,2025-12-05 00:00:00.000,2026-02-13 00:00:00.000,1753-01-01 00:00:00.000,"4997,53",2,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:06
55970,1,100,1,345,2,2025-12-05 00:00:00.000,2025-12-19 00:00:00.000,1753-01-01 00:00:00.000,"6906,74",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:08
55971,1,100,1,2029,2,2025-12-05 00:00:00.000,2026-01-02 00:00:00.000,1753-01-01 00:00:00.000,"788,89",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:09
55972,1,100,1,1950,2,2025-12-05 00:00:00.000,2026-01-02 00:00:00.000,1753-01-01 00:00:00.000,"1970,74",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:10
55973,1,100,1,631,2,2025-12-05 00:00:00.000,2026-01-02 00:00:00.000,1753-01-01 00:00:00.000,"877,9",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:10
55973,1,100,2,631,2,2025-12-05 00:00:00.000,2026-01-30 00:00:00.000,1753-01-01 00:00:00.000,"734,63",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:10
55974,1,100,1,1702,2,2025-12-05 00:00:00.000,2026-01-09 00:00:00.000,1753-01-01 00:00:00.000,"1511,21",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:11
55976,1,100,1,5927,1,2025-12-05 00:00:00.000,2025-12-05 00:00:00.000,2025-11-27 00:00:00.000,"3782,04",2,3,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:12
55977,1,100,1,2825,2,2025-12-05 00:00:00.000,2026-01-02 00:00:00.000,1753-01-01 00:00:00.000,"658,52",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:13
55978,1,100,1,462,2,2025-12-05 00:00:00.000,2025-12-19 00:00:00.000,1753-01-01 00:00:00.000,"32518,67",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:15
55980,1,100,1,465,2,2025-12-05 00:00:00.000,2025-12-19 00:00:00.000,1753-01-01 00:00:00.000,"10512,38",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:21
55981,1,100,1,4571,8,2025-12-05 00:00:00.000,2026-02-03 00:00:00.000,1753-01-01 00:00:00.000,"2183,07",2,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:29
55981,1,100,2,4571,8,2025-12-05 00:00:00.000,2026-03-05 00:00:00.000,1753-01-01 00:00:00.000,"1826,84",2,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:29
55983,1,100,1,5928,2,2025-12-05 00:00:00.000,2026-01-02 00:00:00.000,1753-01-01 00:00:00.000,"1314,73",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:48
55983,1,100,2,5928,2,2025-12-05 00:00:00.000,2026-01-09 00:00:00.000,1753-01-01 00:00:00.000,"829,49",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:48
55983,1,100,3,5928,2,2025-12-05 00:00:00.000,2026-01-16 00:00:00.000,1753-01-01 00:00:00.000,"829,49",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:48
55983,1,100,4,5928,2,2025-12-05 00:00:00.000,2026-01-23 00:00:00.000,1753-01-01 00:00:00.000,"829,49",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:48
55983,1,100,5,5928,2,2025-12-05 00:00:00.000,2026-01-30 00:00:00.000,1753-01-01 00:00:00.000,"829,49",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:48
55983,1,100,6,5928,2,2025-12-05 00:00:00.000,2026-02-13 00:00:00.000,1753-01-01 00:00:00.000,"829,48",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:48
55985,1,100,1,5865,1,2025-12-05 00:00:00.000,2026-01-08 00:00:00.000,1753-01-01 00:00:00.000,"4033,18",2,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM14:53
55987,1,100,1,5865,1,2025-12-08 00:00:00.000,2026-01-08 00:00:00.000,1753-01-01 00:00:00.000,"8930,27",2,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  8 2025 12:00AM17:07
55989,1,100,1,1055,2,2025-12-09 00:00:00.000,2026-01-06 00:00:00.000,1753-01-01 00:00:00.000,"1230,53",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  9 2025 12:00AM14:12
55990,1,100,1,2830,2,2025-12-09 00:00:00.000,2026-01-06 00:00:00.000,1753-01-01 00:00:00.000,"621,58",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  9 2025 12:00AM14:13
55990,1,100,2,2830,2,2025-12-09 00:00:00.000,2026-01-20 00:00:00.000,1753-01-01 00:00:00.000,"520,15",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  9 2025 12:00AM14:13
55991,1,100,1,500,2,2025-12-09 00:00:00.000,2025-12-16 00:00:00.000,1753-01-01 00:00:00.000,"294,25",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  9 2025 12:00AM14:13
55992,1,100,1,1218,2,2025-12-09 00:00:00.000,2026-01-06 00:00:00.000,1753-01-01 00:00:00.000,"653,78",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  9 2025 12:00AM14:14
55992,1,100,2,1218,2,2025-12-09 00:00:00.000,2026-02-03 00:00:00.000,1753-01-01 00:00:00.000,"547,09",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  9 2025 12:00AM14:14
55993,1,100,1,5685,2,2025-12-09 00:00:00.000,2026-01-06 00:00:00.000,1753-01-01 00:00:00.000,"767,91",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  9 2025 12:00AM14:15
55993,1,100,2,5685,2,2025-12-09 00:00:00.000,2026-01-20 00:00:00.000,1753-01-01 00:00:00.000,"594,13",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  9 2025 12:00AM14:15
55993,1,100,3,5685,2,2025-12-09 00:00:00.000,2026-02-03 00:00:00.000,1753-01-01 00:00:00.000,"594,12",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  9 2025 12:00AM14:15
55994,1,100,1,672,2,2025-12-09 00:00:00.000,2026-01-06 00:00:00.000,1753-01-01 00:00:00.000,"746,6",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  9 2025 12:00AM14:17
55994,1,100,2,672,2,2025-12-09 00:00:00.000,2026-01-20 00:00:00.000,1753-01-01 00:00:00.000,"501,9",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  9 2025 12:00AM14:17
55994,1,100,3,672,2,2025-12-09 00:00:00.000,2026-02-03 00:00:00.000,1753-01-01 00:00:00.000,"501,9",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  9 2025 12:00AM14:17
55994,1,100,4,672,2,2025-12-09 00:00:00.000,2026-02-17 00:00:00.000,1753-01-01 00:00:00.000,"501,9",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  9 2025 12:00AM14:17
55994,1,100,5,672,2,2025-12-09 00:00:00.000,2026-03-03 00:00:00.000,1753-01-01 00:00:00.000,"501,9",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  9 2025 12:00AM14:17
55995,1,100,1,414,2,2025-12-09 00:00:00.000,2026-01-06 00:00:00.000,1753-01-01 00:00:00.000,"2465,69",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  9 2025 12:00AM14:18
55996,1,100,1,3847,2,2025-12-09 00:00:00.000,2026-01-06 00:00:00.000,1753-01-01 00:00:00.000,"655,72",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  9 2025 12:00AM14:19
55996,1,100,2,3847,2,2025-12-09 00:00:00.000,2026-02-03 00:00:00.000,1753-01-01 00:00:00.000,"548,71",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  9 2025 12:00AM14:19
55997,1,100,1,5691,8,2025-12-09 00:00:00.000,2026-02-17 00:00:00.000,1753-01-01 00:00:00.000,"5309,94",2,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  9 2025 12:00AM14:19
55998,1,100,1,5753,2,2025-12-09 00:00:00.000,2026-01-08 00:00:00.000,1753-01-01 00:00:00.000,"635,32",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  9 2025 12:00AM14:31
55999,1,100,1,5865,1,2025-12-09 00:00:00.000,2026-01-08 00:00:00.000,1753-01-01 00:00:00.000,"5572,16",2,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  9 2025 12:00AM14:57
56002,1,100,1,5865,1,2025-12-10 00:00:00.000,2026-01-08 00:00:00.000,1753-01-01 00:00:00.000,"5972,57",2,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec 10 2025 12:00AM14:27
56003,1,100,1,5708,2,2025-12-10 00:00:00.000,2026-01-07 00:00:00.000,1753-01-01 00:00:00.000,"803,22",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec 10 2025 12:00AM14:49
56003,1,100,2,5708,2,2025-12-10 00:00:00.000,2026-02-04 00:00:00.000,1753-01-01 00:00:00.000,"672,15",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec 10 2025 12:00AM14:49
56004,1,100,1,5223,2,2025-12-10 00:00:00.000,2026-01-07 00:00:00.000,1753-01-01 00:00:00.000,"2364,28",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec 10 2025 12:00AM14:50
56005,1,100,1,394,2,2025-12-10 00:00:00.000,2026-01-07 00:00:00.000,1753-01-01 00:00:00.000,"1251,62",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec 10 2025 12:00AM14:51
56005,1,100,2,394,2,2025-12-10 00:00:00.000,2026-01-21 00:00:00.000,1753-01-01 00:00:00.000,"968,36",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec 10 2025 12:00AM14:51
56005,1,100,3,394,2,2025-12-10 00:00:00.000,2026-02-04 00:00:00.000,1753-01-01 00:00:00.000,"968,35",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec 10 2025 12:00AM14:51
56006,1,100,1,1356,2,2025-12-10 00:00:00.000,2026-01-07 00:00:00.000,1753-01-01 00:00:00.000,"906,71",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec 10 2025 12:00AM14:54
56006,1,100,2,1356,2,2025-12-10 00:00:00.000,2026-02-04 00:00:00.000,1753-01-01 00:00:00.000,"758,76",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec 10 2025 12:00AM14:54
56007,1,100,1,3837,2,2025-12-10 00:00:00.000,2026-01-07 00:00:00.000,1753-01-01 00:00:00.000,"724,75",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec 10 2025 12:00AM14:52
56007,1,100,2,3837,2,2025-12-10 00:00:00.000,2026-01-21 00:00:00.000,1753-01-01 00:00:00.000,"606,49",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec 10 2025 12:00AM14:52
56008,1,100,1,3198,2,2025-12-10 00:00:00.000,2026-02-09 00:00:00.000,1753-01-01 00:00:00.000,"7960,93",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec 10 2025 12:00AM14:55
56009,1,100,1,3363,2,2025-12-10 00:00:00.000,2026-01-14 00:00:00.000,1753-01-01 00:00:00.000,"1098,73",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec 10 2025 12:00AM14:57
56009,1,100,2,3363,2,2025-12-10 00:00:00.000,2026-01-28 00:00:00.000,1753-01-01 00:00:00.000,"790,45",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec 10 2025 12:00AM14:57
56009,1,100,3,3363,2,2025-12-10 00:00:00.000,2026-02-04 00:00:00.000,1753-01-01 00:00:00.000,"790,45",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec 10 2025 12:00AM14:57
56009,1,100,4,3363,2,2025-12-10 00:00:00.000,2026-02-18 00:00:00.000,1753-01-01 00:00:00.000,"790,45",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec 10 2025 12:00AM14:57
56010,1,100,1,5074,2,2025-12-10 00:00:00.000,2026-02-09 00:00:00.000,1753-01-01 00:00:00.000,"2275,54",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec 10 2025 12:00AM14:58
56010,1,100,2,5074,2,2025-12-10 00:00:00.000,2026-03-10 00:00:00.000,1753-01-01 00:00:00.000,"1904,21",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec 10 2025 12:00AM14:58
58196,2,1,1,245,2,2025-01-07 00:00:00.000,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,"1553,42",237,3,NULL,NULL,22,MATERIA PRIMA,Jan  7 2025 12:00AM09:25
58210,2,1,1,245,2,2025-01-08 00:00:00.000,2025-05-08 00:00:00.000,2025-05-08 00:00:00.000,"4713,36",237,3,NULL,NULL,22,MATERIA PRIMA,Jan  8 2025 12:00AM15:01
58249,2,1,1,245,2,2025-01-14 00:00:00.000,2025-05-14 00:00:00.000,2025-05-14 00:00:00.000,"385,25",237,3,NULL,NULL,22,MATERIA PRIMA,Jan 14 2025 12:00AM08:55
58264,2,1,1,245,2,2025-01-15 00:00:00.000,2025-05-15 00:00:00.000,2025-05-15 00:00:00.000,"3556,95",237,3,NULL,NULL,22,MATERIA PRIMA,Jan 15 2025 12:00AM11:06
58306,2,1,1,245,2,2025-01-20 00:00:00.000,2025-05-20 00:00:00.000,2025-05-20 00:00:00.000,"389,39",237,3,NULL,NULL,22,MATERIA PRIMA,Jan 20 2025 12:00AM14:29
58327,2,1,1,245,2,2025-01-21 00:00:00.000,2025-05-21 00:00:00.000,2025-05-21 00:00:00.000,"1989,43",237,3,NULL,NULL,22,MATERIA PRIMA,Jan 21 2025 12:00AM13:58
58334,2,1,1,245,2,2025-01-22 00:00:00.000,2025-05-22 00:00:00.000,2025-05-22 00:00:00.000,"471,04",237,3,NULL,NULL,22,MATERIA PRIMA,Jan 22 2025 12:00AM09:46
58379,2,1,1,245,2,2025-01-27 00:00:00.000,2025-05-27 00:00:00.000,2025-05-27 00:00:00.000,"5111,75",237,3,NULL,NULL,22,MATERIA PRIMA,Jan 27 2025 12:00AM14:32
58400,2,1,1,245,2,2025-01-29 00:00:00.000,2025-05-29 00:00:00.000,2025-05-29 00:00:00.000,"1299,48",237,3,NULL,NULL,22,MATERIA PRIMA,Jan 29 2025 12:00AM08:29
58443,2,1,1,245,2,2025-02-03 00:00:00.000,2025-06-03 00:00:00.000,2025-06-03 00:00:00.000,"2524,94",237,3,NULL,NULL,22,MATERIA PRIMA,Feb  3 2025 12:00AM14:31
58453,2,1,1,245,2,2025-02-03 00:00:00.000,2025-06-03 00:00:00.000,2025-06-03 00:00:00.000,"2413,11",237,3,NULL,NULL,22,MATERIA PRIMA,Feb  3 2025 12:00AM14:37
58466,2,1,1,245,2,2025-02-04 00:00:00.000,2025-06-04 00:00:00.000,2025-06-04 00:00:00.000,"5185,47",237,3,NULL,NULL,22,MATERIA PRIMA,Feb  4 2025 12:00AM15:47
58532,2,1,1,245,2,2025-02-10 00:00:00.000,2025-06-10 00:00:00.000,2025-06-10 00:00:00.000,"3429,58",237,3,NULL,NULL,22,MATERIA PRIMA,Feb 10 2025 12:00AM09:00
58555,2,1,1,245,2,2025-02-11 00:00:00.000,2025-06-11 00:00:00.000,2025-06-11 00:00:00.000,575,237,3,NULL,NULL,22,MATERIA PRIMA,Feb 11 2025 12:00AM09:15
58567,2,1,1,245,2,2025-02-11 00:00:00.000,2025-06-11 00:00:00.000,2025-06-11 00:00:00.000,"3566,78",237,3,NULL,NULL,22,MATERIA PRIMA,Feb 11 2025 12:00AM15:17
58568,2,1,1,245,2,2025-02-11 00:00:00.000,2025-06-11 00:00:00.000,2025-06-11 00:00:00.000,"431,48",237,3,NULL,NULL,22,MATERIA PRIMA,Feb 11 2025 12:00AM16:12
58652,2,1,1,245,2,2025-02-18 00:00:00.000,2025-06-18 00:00:00.000,2025-06-18 00:00:00.000,"2367,97",237,3,NULL,NULL,22,MATERIA PRIMA,Feb 18 2025 12:00AM10:52
58676,2,1,1,245,2,2025-02-19 00:00:00.000,2025-06-19 00:00:00.000,2025-06-20 00:00:00.000,"736,76",237,3,NULL,NULL,22,MATERIA PRIMA,Feb 19 2025 12:00AM14:40
58694,2,1,1,245,2,2025-02-20 00:00:00.000,2025-06-20 00:00:00.000,2025-06-20 00:00:00.000,"1048,8",237,3,NULL,NULL,22,MATERIA PRIMA,Feb 20 2025 12:00AM15:32
58777,2,1,1,245,2,2025-02-28 00:00:00.000,2025-06-28 00:00:00.000,2025-06-30 00:00:00.000,"1506,27",237,3,NULL,NULL,22,MATERIA PRIMA,Feb 28 2025 12:00AM11:15
58787,2,1,1,245,2,2025-03-03 00:00:00.000,2025-07-01 00:00:00.000,2025-07-01 00:00:00.000,"836,37",237,3,NULL,NULL,22,MATERIA PRIMA,Mar  3 2025 12:00AM13:14
58819,2,1,1,245,2,2025-03-05 00:00:00.000,2025-07-03 00:00:00.000,2025-07-03 00:00:00.000,"145,31",237,3,NULL,NULL,22,MATERIA PRIMA,Mar  5 2025 12:00AM14:25
58821,2,1,1,245,2,2025-03-05 00:00:00.000,2025-07-03 00:00:00.000,2025-07-03 00:00:00.000,"1317,9",237,3,NULL,NULL,22,MATERIA PRIMA,Mar  5 2025 12:00AM14:27
58883,2,1,1,245,2,2025-03-11 00:00:00.000,2025-07-09 00:00:00.000,2025-07-09 00:00:00.000,"773,65",237,3,NULL,NULL,22,MATERIA PRIMA,Mar 11 2025 12:00AM10:28
59005,2,1,1,245,2,2025-03-21 00:00:00.000,2025-07-19 00:00:00.000,2025-07-21 00:00:00.000,"6705,9",237,3,NULL,NULL,22,MATERIA PRIMA,Mar 21 2025 12:00AM11:20
59055,2,1,1,245,2,2025-03-26 00:00:00.000,2025-07-24 00:00:00.000,2025-07-24 00:00:00.000,"3875,73",237,3,NULL,NULL,22,MATERIA PRIMA,Mar 26 2025 12:00AM09:16
59069,2,1,1,245,2,2025-03-27 00:00:00.000,2025-07-25 00:00:00.000,2025-07-25 00:00:00.000,"1851,64",237,3,NULL,NULL,22,MATERIA PRIMA,Mar 27 2025 12:00AM14:10
59133,2,1,1,245,2,2025-04-02 00:00:00.000,2025-07-31 00:00:00.000,2025-07-31 00:00:00.000,"2201,79",237,3,NULL,NULL,22,MATERIA PRIMA,Apr  2 2025 12:00AM09:38
59148,2,1,1,245,2,2025-04-03 00:00:00.000,2025-08-01 00:00:00.000,2025-08-01 00:00:00.000,2589,237,3,NULL,NULL,22,MATERIA PRIMA,Apr  3 2025 12:00AM10:09
59192,2,1,1,245,2,2025-04-07 00:00:00.000,2025-08-05 00:00:00.000,2025-08-05 00:00:00.000,"3055,74",237,3,NULL,NULL,22,MATERIA PRIMA,Apr  7 2025 12:00AM14:16
59195,2,1,1,245,2,2025-04-07 00:00:00.000,2025-08-05 00:00:00.000,2025-08-05 00:00:00.000,"455,64",237,3,NULL,NULL,22,MATERIA PRIMA,Apr  7 2025 12:00AM16:45
59219,2,1,1,245,2,2025-04-09 00:00:00.000,2025-08-07 00:00:00.000,2025-08-07 00:00:00.000,"400,66",237,3,NULL,NULL,22,MATERIA PRIMA,Apr  9 2025 12:00AM09:10
59254,2,1,1,245,2,2025-04-11 00:00:00.000,2025-08-09 00:00:00.000,2025-08-11 00:00:00.000,"314,43",237,3,NULL,NULL,22,MATERIA PRIMA,Apr 11 2025 12:00AM10:28
59299,2,1,1,245,2,2025-04-16 00:00:00.000,2025-08-14 00:00:00.000,2025-08-14 00:00:00.000,"195,5",237,3,NULL,NULL,22,MATERIA PRIMA,Apr 16 2025 12:00AM09:55
59350,2,1,1,245,2,2025-04-23 00:00:00.000,2025-08-21 00:00:00.000,2025-08-21 00:00:00.000,"4958,06",237,3,NULL,NULL,22,MATERIA PRIMA,Apr 23 2025 12:00AM14:07
59400,2,1,1,245,2,2025-04-28 00:00:00.000,2025-08-26 00:00:00.000,2025-08-26 00:00:00.000,"1654,16",237,3,NULL,NULL,22,MATERIA PRIMA,Apr 28 2025 12:00AM10:35
59426,2,1,1,245,2,2025-04-30 00:00:00.000,2025-08-28 00:00:00.000,2025-08-28 00:00:00.000,"1081,84",237,3,NULL,NULL,22,MATERIA PRIMA,Apr 30 2025 12:00AM09:27
59487,2,1,1,245,2,2025-05-06 00:00:00.000,2025-09-03 00:00:00.000,2025-09-03 00:00:00.000,"2702,27",237,3,NULL,NULL,22,MATERIA PRIMA,May  6 2025 12:00AM14:55
59488,2,1,1,245,2,2025-05-06 00:00:00.000,2025-09-03 00:00:00.000,2025-09-03 00:00:00.000,"29,9",237,3,NULL,NULL,22,MATERIA PRIMA,May  6 2025 12:00AM14:58
59493,2,1,1,245,2,2025-05-07 00:00:00.000,2025-09-04 00:00:00.000,2025-09-04 00:00:00.000,"1224,61",237,3,NULL,NULL,22,MATERIA PRIMA,May  7 2025 12:00AM10:50
59521,2,1,1,245,2,2025-05-09 00:00:00.000,2025-09-06 00:00:00.000,2025-09-08 00:00:00.000,"1367,81",237,3,NULL,NULL,22,MATERIA PRIMA,May  9 2025 12:00AM09:17
59538,2,1,1,245,2,2025-05-12 00:00:00.000,2025-09-09 00:00:00.000,2025-09-09 00:00:00.000,"1577,51",237,3,NULL,NULL,22,MATERIA PRIMA,May 12 2025 12:00AM09:21
59652,2,1,1,245,2,2025-05-20 00:00:00.000,2025-09-17 00:00:00.000,2025-09-17 00:00:00.000,"3037,6",237,3,NULL,NULL,22,MATERIA PRIMA,May 20 2025 12:00AM16:27
59695,2,1,1,245,2,2025-05-23 00:00:00.000,2025-09-20 00:00:00.000,2025-09-22 00:00:00.000,"645,15",237,3,NULL,NULL,22,MATERIA PRIMA,May 23 2025 12:00AM10:49
59737,2,1,1,245,2,2025-05-28 00:00:00.000,2025-09-25 00:00:00.000,2025-09-25 00:00:00.000,"1007,59",237,3,NULL,NULL,22,MATERIA PRIMA,May 28 2025 12:00AM11:02
59801,2,1,1,245,2,2025-06-03 00:00:00.000,2025-10-01 00:00:00.000,2025-10-01 00:00:00.000,"4442,9",2,3,NULL,NULL,22,MATERIA PRIMA,Jun  3 2025 12:00AM15:43
59802,2,1,1,245,2,2025-06-03 00:00:00.000,2025-10-01 00:00:00.000,2025-10-01 00:00:00.000,"516,05",2,3,NULL,NULL,22,MATERIA PRIMA,Jun  3 2025 12:00AM16:10
59831,2,1,1,245,2,2025-06-05 00:00:00.000,2025-10-03 00:00:00.000,2025-10-03 00:00:00.000,2553,2,3,NULL,NULL,22,MATERIA PRIMA,Jun  5 2025 12:00AM09:31
59867,2,1,1,245,2,2025-06-09 00:00:00.000,2025-10-07 00:00:00.000,2025-10-07 00:00:00.000,"53,8",2,3,NULL,NULL,21,SERVICO DE INDUSTRIALIZACAO,Jun  9 2025 12:00AM16:42
59868,2,1,1,245,2,2025-06-09 00:00:00.000,2025-10-07 00:00:00.000,2025-10-07 00:00:00.000,"103,5",2,3,NULL,NULL,22,MATERIA PRIMA,Jun  9 2025 12:00AM16:31
59936,2,1,1,245,2,2025-06-16 00:00:00.000,2025-10-14 00:00:00.000,2025-10-15 00:00:00.000,"6006,57",2,3,NULL,NULL,22,MATERIA PRIMA,Jun 16 2025 12:00AM09:46
59967,2,1,1,245,2,2025-06-17 00:00:00.000,2025-10-15 00:00:00.000,2025-10-15 00:00:00.000,"6002,17",2,3,NULL,NULL,22,MATERIA PRIMA,Jun 17 2025 12:00AM09:43
60007,2,1,1,245,2,2025-06-23 00:00:00.000,2025-10-21 00:00:00.000,2025-10-21 00:00:00.000,"2097,19",2,3,NULL,NULL,22,MATERIA PRIMA,Jun 23 2025 12:00AM11:47
60027,2,1,1,245,2,2025-06-24 00:00:00.000,2025-10-22 00:00:00.000,2025-10-22 00:00:00.000,"1047,42",2,3,NULL,NULL,22,MATERIA PRIMA,Jun 24 2025 12:00AM11:31
60044,2,1,1,245,2,2025-06-24 00:00:00.000,2025-10-22 00:00:00.000,2025-10-22 00:00:00.000,"202,86",2,3,NULL,NULL,22,MATERIA PRIMA,Jun 24 2025 12:00AM15:35
